bait,prey,t,corr
PSMB6,PSMG2,earlyS.median,-0.0733962542025672
PSMB6,PSMG3,earlyS.median,-0.741227140132657
PSMB6,PSMG4,earlyS.median,0.96269626417539
PSMB7,PSMB9,earlyS.median,0.376057617303745
PSMB7,PSMC1,earlyS.median,-0.0546733361369214
PSMB7,PSMC2,earlyS.median,0.171636964032117
PSMB7,PSMC3,earlyS.median,0.182014492859909
PSMB7,PSMC4,earlyS.median,-0.184404839087812
PSMB7,PSMC5,earlyS.median,-0.0193189542695602
PSMB7,PSMC6,earlyS.median,-0.366391632856085
PSMB7,PSMD1,earlyS.median,-0.435497210544589
PSMB7,PSMD10,earlyS.median,0.621449498902005
PSMB7,PSMD11,earlyS.median,0.0214198867413365
PSMB7,PSMD12,earlyS.median,-0.436162118568241
PSMB7,PSMD13,earlyS.median,-0.285758633411605
PSMB7,PSMD14,earlyS.median,-0.172950868186833
PSMB7,PSMD2,earlyS.median,0.0120054769486675
PSMB7,PSMD3,earlyS.median,-0.285763445004809
PSMB7,PSMD4,earlyS.median,-0.0463055037819952
PSMB7,PSMD5,earlyS.median,0.15596897123025
PSMB7,PSMD6,earlyS.median,-0.142000226907564
PSMB7,PSMD7,earlyS.median,-0.0151626468802009
PSMB7,PSMD8,earlyS.median,-0.29330714946669
PSMB7,PSMD9,earlyS.median,0.0743524819712558
PSMB7,PSME1,earlyS.median,0.200877688075377
PSMB7,PSME2,earlyS.median,0.190030479760521
PSMB7,PSME3,earlyS.median,0.176298479600628
PSMB7,PSME4,earlyS.median,-0.388147350360893
PSMB7,PSMG1,earlyS.median,0.440971412697179
PSMB7,PSMG2,earlyS.median,-0.146307636158863
PSMB7,PSMG3,earlyS.median,-0.290392583848712
PSMB7,PSMG4,earlyS.median,0.779008081278675
PSMB9,PSMC1,earlyS.median,-0.982490606485837
PSMB9,PSMC2,earlyS.median,-0.981741357778523
PSMB9,PSMC3,earlyS.median,-0.935781639152575
PSMB9,PSMC4,earlyS.median,-0.982423649335655
PSMB9,PSMC5,earlyS.median,-0.995256904081572
PSMB9,PSMC6,earlyS.median,-0.924770251095115
PSMB9,PSMD1,earlyS.median,-0.455150350669499
PSMB9,PSMD10,earlyS.median,0.122849628400014
PSMB9,PSMD11,earlyS.median,-0.935165526149101
PSMB9,PSMD12,earlyS.median,-0.723857356590707
PSMB9,PSMD13,earlyS.median,-0.977642867959623
PSMB9,PSMD14,earlyS.median,-0.999523381437417
PSMB9,PSMD2,earlyS.median,-0.966238789116235
PSMB9,PSMD3,earlyS.median,-0.45267655905719
PSMB9,PSMD4,earlyS.median,-0.598255618413753
PSMB9,PSMD5,earlyS.median,-0.740608009036982
PSMB9,PSMD6,earlyS.median,-0.48007463705901
PSMB9,PSMD7,earlyS.median,-0.88657669752841
PSMB9,PSMD8,earlyS.median,-0.0289346371460579
PSMB9,PSMD9,earlyS.median,-0.661597796675696
PSMB9,PSME1,earlyS.median,0.0440007657501631
PSMB9,PSME2,earlyS.median,0.388588083637257
PSMB9,PSME3,earlyS.median,0.86954377554367
PSMB9,PSME4,earlyS.median,-0.183961199646884
PSMB9,PSMG1,earlyS.median,-0.204019702611971
PSMB9,PSMG2,earlyS.median,0.797676280794806
PSMB9,PSMG3,earlyS.median,-0.350195646943968
PSMB9,PSMG4,earlyS.median,NA
PSMC1,PSMC2,earlyS.median,0.957625943867421
PSMC1,PSMC3,earlyS.median,0.953096456344069
PSMC1,PSMC4,earlyS.median,0.966120293058472
PSMC1,PSMC5,earlyS.median,0.94969321430293
PSMC1,PSMC6,earlyS.median,0.834003779878221
PSMC1,PSMD1,earlyS.median,0.530265613670083
PSMC1,PSMD10,earlyS.median,-0.0112613659102479
PSMC1,PSMD11,earlyS.median,0.741376874944072
PSMC1,PSMD12,earlyS.median,0.714889667225561
PSMC1,PSMD13,earlyS.median,0.871195555254332
PSMC1,PSMD14,earlyS.median,0.956320356641306
PSMC1,PSMD2,earlyS.median,0.965388845165966
PSMC1,PSMD3,earlyS.median,0.492081295464425
PSMC1,PSMD4,earlyS.median,0.429863707742867
PSMC1,PSMD5,earlyS.median,0.450128343635962
PSMC1,PSMD6,earlyS.median,0.625683248943184
PSMC1,PSMD7,earlyS.median,0.755949856600399
PSMC1,PSMD8,earlyS.median,0.315944461984144
PSMC1,PSMD9,earlyS.median,0.2946996386272
PSMC1,PSME1,earlyS.median,0.255317943923302
PSMC1,PSME2,earlyS.median,0.20327527481251
PSMC1,PSME3,earlyS.median,-0.191275768602269
PSMC1,PSME4,earlyS.median,0.293402850369878
PSMC1,PSMG1,earlyS.median,0.173617938089096
PSMC1,PSMG2,earlyS.median,-0.797704932104443
PSMC1,PSMG3,earlyS.median,0.263831513524865
PSMC1,PSMG4,earlyS.median,-0.962592389037782
PSMC2,PSMC3,earlyS.median,0.946291565216508
PSMC2,PSMC4,earlyS.median,0.979767408311825
PSMC2,PSMC5,earlyS.median,0.962738181536562
PSMC2,PSMC6,earlyS.median,0.933474477212589
PSMC2,PSMD1,earlyS.median,0.634615677892277
PSMC2,PSMD10,earlyS.median,0.170065951118438
PSMC2,PSMD11,earlyS.median,0.890784931604744
PSMC2,PSMD12,earlyS.median,0.787531406821585
PSMC2,PSMD13,earlyS.median,0.954636275852589
PSMC2,PSMD14,earlyS.median,0.955375644859983
PSMC2,PSMD2,earlyS.median,0.948515949815949
PSMC2,PSMD3,earlyS.median,0.614102155683232
PSMC2,PSMD4,earlyS.median,0.653445096217097
PSMC2,PSMD5,earlyS.median,0.363707018259069
PSMC2,PSMD6,earlyS.median,0.793126573021978
PSMC2,PSMD7,earlyS.median,0.878192522873391
PSMC2,PSMD8,earlyS.median,0.373255096197118
PSMC2,PSMD9,earlyS.median,0.297006587416039
PSMC2,PSME1,earlyS.median,0.157062368552389
PSMC2,PSME2,earlyS.median,0.101089643819384
PSMC2,PSME3,earlyS.median,-0.177671720839481
PSMC2,PSME4,earlyS.median,0.120595533711858
PSMC2,PSMG1,earlyS.median,0.275707810373906
PSMC2,PSMG2,earlyS.median,-0.776087549424206
PSMC2,PSMG3,earlyS.median,0.334946378953202
PSMC2,PSMG4,earlyS.median,0.0190445864905572
PSMC3,PSMC4,earlyS.median,0.987389246178139
PSMC3,PSMC5,earlyS.median,0.963145058222504
PSMC3,PSMC6,earlyS.median,0.869315774883868
PSMC3,PSMD1,earlyS.median,0.734432606327655
PSMC3,PSMD10,earlyS.median,-0.0562099538858633
PSMC3,PSMD11,earlyS.median,0.756780221856828
PSMC3,PSMD12,earlyS.median,0.746070883947259
PSMC3,PSMD13,earlyS.median,0.88619601543354
PSMC3,PSMD14,earlyS.median,0.950777596998954
PSMC3,PSMD2,earlyS.median,0.994730837747699
PSMC3,PSMD3,earlyS.median,0.706994712175159
PSMC3,PSMD4,earlyS.median,0.787698392026763
PSMC3,PSMD5,earlyS.median,0.434578359595891
PSMC3,PSMD6,earlyS.median,0.701455450325111
PSMC3,PSMD7,earlyS.median,0.764070739946033
PSMC3,PSMD8,earlyS.median,0.529825542463274
PSMC3,PSMD9,earlyS.median,0.410919643950633
PSMC3,PSME1,earlyS.median,0.426015678150223
PSMC3,PSME2,earlyS.median,0.383164428449175
PSMC3,PSME3,earlyS.median,0.0446018844537274
PSMC3,PSME4,earlyS.median,0.28709864648848
PSMC3,PSMG1,earlyS.median,0.208983040327307
PSMC3,PSMG2,earlyS.median,-0.772573750886805
PSMC3,PSMG3,earlyS.median,0.431764054785917
PSMC3,PSMG4,earlyS.median,0.731105649643059
PSMC4,PSMC5,earlyS.median,0.97243963761531
PSMC4,PSMC6,earlyS.median,0.89006718831767
PSMC4,PSMD1,earlyS.median,0.679896373352437
PSMC4,PSMD10,earlyS.median,0.0239371883871875
PSMC4,PSMD11,earlyS.median,0.806458269513431
PSMC4,PSMD12,earlyS.median,0.77774616693974
PSMC4,PSMD13,earlyS.median,0.927292498852115
PSMC4,PSMD14,earlyS.median,0.970826668953964
PSMC4,PSMD2,earlyS.median,0.987085164839333
PSMC4,PSMD3,earlyS.median,0.610787629332329
PSMC4,PSMD4,earlyS.median,0.423608373150004
PSMC4,PSMD5,earlyS.median,0.431303636630469
PSMC4,PSMD6,earlyS.median,0.724981071557602
PSMC4,PSMD7,earlyS.median,0.819949730367903
PSMC4,PSMD8,earlyS.median,0.489128237820238
PSMC4,PSMD9,earlyS.median,0.288237040270023
PSMC4,PSME1,earlyS.median,0.255252777747448
PSMC4,PSME2,earlyS.median,0.258757372398571
PSMC4,PSME3,earlyS.median,-0.0819116280012113
PSMC4,PSME4,earlyS.median,0.345627738956334
PSMC4,PSMG1,earlyS.median,0.19643669550207
PSMC4,PSMG2,earlyS.median,-0.784695306531269
PSMC4,PSMG3,earlyS.median,0.358740587582971
PSMC4,PSMG4,earlyS.median,-0.248015428758639
PSMC5,PSMC6,earlyS.median,0.941084166058278
PSMC5,PSMD1,earlyS.median,0.704774691963905
PSMC5,PSMD10,earlyS.median,-0.0459917729912434
PSMC5,PSMD11,earlyS.median,0.824899860619345
PSMC5,PSMD12,earlyS.median,0.846931579650375
PSMC5,PSMD13,earlyS.median,0.96630482381531
PSMC5,PSMD14,earlyS.median,0.971376931260143
PSMC5,PSMD2,earlyS.median,0.961276096238392
PSMC5,PSMD3,earlyS.median,0.629901337321371
PSMC5,PSMD4,earlyS.median,0.687084085665437
PSMC5,PSMD5,earlyS.median,0.215122346743715
PSMC5,PSMD6,earlyS.median,0.764464476299281
PSMC5,PSMD7,earlyS.median,0.754883080267238
PSMC5,PSMD8,earlyS.median,0.454389120886755
PSMC5,PSMD9,earlyS.median,0.335610101258603
PSMC5,PSME1,earlyS.median,0.281905561316959
PSMC5,PSME2,earlyS.median,0.198965602791734
PSMC5,PSME3,earlyS.median,-0.0699733396304201
PSMC5,PSME4,earlyS.median,0.321018292603181
PSMC5,PSMG1,earlyS.median,0.108158914392238
PSMC5,PSMG2,earlyS.median,-0.818888397473987
PSMC5,PSMG3,earlyS.median,0.342481590775403
PSMC5,PSMG4,earlyS.median,-0.110223745415284
PSMC6,PSMD1,earlyS.median,0.479632940452295
PSMC6,PSMD10,earlyS.median,-0.0454872579160177
PSMC6,PSMD11,earlyS.median,0.828899798064172
PSMC6,PSMD12,earlyS.median,0.857603446266926
PSMC6,PSMD13,earlyS.median,0.963709873031271
PSMC6,PSMD14,earlyS.median,0.914136900026704
PSMC6,PSMD2,earlyS.median,0.841050456981783
PSMC6,PSMD3,earlyS.median,0.275676853882076
PSMC6,PSMD4,earlyS.median,-0.0395567624656962
PSMC6,PSMD5,earlyS.median,0.129829249945232
PSMC6,PSMD6,earlyS.median,0.707573019805271
PSMC6,PSMD7,earlyS.median,0.488524411607613
PSMC6,PSMD8,earlyS.median,0.391667371243722
PSMC6,PSMD9,earlyS.median,0.172674672133557
PSMC6,PSME1,earlyS.median,0.0492892774416078
PSMC6,PSME2,earlyS.median,0.0192726102605862
PSMC6,PSME3,earlyS.median,-0.0307210516973866
PSMC6,PSME4,earlyS.median,0.517320405104512
PSMC6,PSMG1,earlyS.median,-0.106034760624052
PSMC6,PSMG2,earlyS.median,-0.617111267876845
PSMC6,PSMG3,earlyS.median,0.205241404278506
PSMC6,PSMG4,earlyS.median,-0.194460667428974
PSMD1,PSMD10,earlyS.median,-0.455256164518864
PSMD1,PSMD11,earlyS.median,0.612022741610335
PSMD1,PSMD12,earlyS.median,0.614812366618368
PSMD1,PSMD13,earlyS.median,0.621014984339566
PSMD1,PSMD14,earlyS.median,0.611975318970643
PSMD1,PSMD2,earlyS.median,0.703694138973956
PSMD1,PSMD3,earlyS.median,0.942005371448709
PSMD1,PSMD4,earlyS.median,0.695421427408074
PSMD1,PSMD5,earlyS.median,0.234225522476928
PSMD1,PSMD6,earlyS.median,0.731622330406566
PSMD1,PSMD7,earlyS.median,0.801886140510281
PSMD1,PSMD8,earlyS.median,0.841009820818749
PSMD1,PSMD9,earlyS.median,0.281244257095797
PSMD1,PSME1,earlyS.median,0.379617259043297
PSMD1,PSME2,earlyS.median,0.446206591873605
PSMD1,PSME3,earlyS.median,0.175082862194359
PSMD1,PSME4,earlyS.median,0.327886815578603
PSMD1,PSMG1,earlyS.median,0.13341293585098
PSMD1,PSMG2,earlyS.median,-0.397701774182376
PSMD1,PSMG3,earlyS.median,0.476258450814159
PSMD1,PSMG4,earlyS.median,0.650485708825705
PSMD10,PSMD11,earlyS.median,0.386643334778344
PSMD10,PSMD12,earlyS.median,-0.178077790752364
PSMD10,PSMD13,earlyS.median,-0.0304934088380707
PSMD10,PSMD14,earlyS.median,-0.034554656282547
PSMD10,PSMD2,earlyS.median,-0.0414009766022031
PSMD10,PSMD3,earlyS.median,-0.193118487134269
PSMD10,PSMD4,earlyS.median,-0.160220811103483
PSMD10,PSMD5,earlyS.median,0.282863848892332
PSMD10,PSMD6,earlyS.median,0.275772745141231
PSMD10,PSMD7,earlyS.median,0.730688916366951
PSMD10,PSMD8,earlyS.median,-0.620620362574416
PSMD10,PSMD9,earlyS.median,-0.47264515704581
PSMD10,PSME1,earlyS.median,-0.475209626336696
PSMD10,PSME2,earlyS.median,-0.790516331705763
PSMD10,PSME3,earlyS.median,-0.348276697805272
PSMD10,PSME4,earlyS.median,-0.86908408468919
PSMD10,PSMG1,earlyS.median,0.780823250433562
PSMD10,PSMG2,earlyS.median,-0.0368438414555525
PSMD10,PSMG3,earlyS.median,-0.421559764548851
PSMD10,PSMG4,earlyS.median,0.150720365909506
PSMD11,PSMD12,earlyS.median,0.821313038495192
PSMD11,PSMD13,earlyS.median,0.901836528520042
PSMD11,PSMD14,earlyS.median,0.751785010793584
PSMD11,PSMD2,earlyS.median,0.735648360203937
PSMD11,PSMD3,earlyS.median,0.597713073484451
PSMD11,PSMD4,earlyS.median,0.479629636477869
PSMD11,PSMD5,earlyS.median,0.117515387118076
PSMD11,PSMD6,earlyS.median,0.948499400319265
PSMD11,PSMD7,earlyS.median,0.752959821201131
PSMD11,PSMD8,earlyS.median,0.420475156243848
PSMD11,PSMD9,earlyS.median,0.0324112427534837
PSMD11,PSME1,earlyS.median,-0.184776360464625
PSMD11,PSME2,earlyS.median,-0.172568143316382
PSMD11,PSME3,earlyS.median,-0.153733187245901
PSMD11,PSME4,earlyS.median,-0.137394737769741
PSMD11,PSMG1,earlyS.median,0.25731791816294
PSMD11,PSMG2,earlyS.median,-0.530093080059464
PSMD11,PSMG3,earlyS.median,0.414774382561236
PSMD11,PSMG4,earlyS.median,-0.140247442292819
PSMD12,PSMD13,earlyS.median,0.90112593969203
PSMD12,PSMD14,earlyS.median,0.78917117395075
PSMD12,PSMD2,earlyS.median,0.743468884326338
PSMD12,PSMD3,earlyS.median,0.443510909794938
PSMD12,PSMD4,earlyS.median,0.20711888852275
PSMD12,PSMD5,earlyS.median,-0.17257496392475
PSMD12,PSMD6,earlyS.median,0.797118334919878
PSMD12,PSMD7,earlyS.median,0.360471690189384
PSMD12,PSMD8,earlyS.median,0.540777081568444
PSMD12,PSMD9,earlyS.median,0.251053522642009
PSMD12,PSME1,earlyS.median,-0.0389380410830266
PSMD12,PSME2,earlyS.median,0.0487720360956117
PSMD12,PSME3,earlyS.median,0.0837756056905204
PSMD12,PSME4,earlyS.median,0.435358797620335
PSMD12,PSMG1,earlyS.median,-0.312229649723612
PSMD12,PSMG2,earlyS.median,-0.457690912764104
PSMD12,PSMG3,earlyS.median,0.542871680591021
PSMD12,PSMG4,earlyS.median,-0.308439497968065
PSMD13,PSMD14,earlyS.median,0.944344903410086
PSMD13,PSMD2,earlyS.median,0.887075476499009
PSMD13,PSMD3,earlyS.median,0.467411701385311
PSMD13,PSMD4,earlyS.median,0.204263051916394
PSMD13,PSMD5,earlyS.median,0.132074071839439
PSMD13,PSMD6,earlyS.median,0.810038550761556
PSMD13,PSMD7,earlyS.median,0.727280533767476
PSMD13,PSMD8,earlyS.median,0.470754768376081
PSMD13,PSMD9,earlyS.median,0.203021051610691
PSMD13,PSME1,earlyS.median,0.0266561860594712
PSMD13,PSME2,earlyS.median,-0.0124762157345964
PSMD13,PSME3,earlyS.median,-0.103432345849391
PSMD13,PSME4,earlyS.median,0.433074391144719
PSMD13,PSMG1,earlyS.median,-0.03912871352727
PSMD13,PSMG2,earlyS.median,-0.641380253444702
PSMD13,PSMG3,earlyS.median,0.271059721998333
PSMD13,PSMG4,earlyS.median,0.0358709228950457
PSMD14,PSMD2,earlyS.median,0.970248739531347
PSMD14,PSMD3,earlyS.median,0.490670306363925
PSMD14,PSMD4,earlyS.median,0.352806385536124
PSMD14,PSMD5,earlyS.median,0.310783450727527
PSMD14,PSMD6,earlyS.median,0.628849920230881
PSMD14,PSMD7,earlyS.median,0.812084551438228
PSMD14,PSMD8,earlyS.median,0.389829445864047
PSMD14,PSMD9,earlyS.median,0.38451253358941
PSMD14,PSME1,earlyS.median,0.256352590411651
PSMD14,PSME2,earlyS.median,0.188571250704811
PSMD14,PSME3,earlyS.median,-0.130472162872058
PSMD14,PSME4,earlyS.median,0.475433122871695
PSMD14,PSMG1,earlyS.median,0.0779701572809868
PSMD14,PSMG2,earlyS.median,-0.821357923938542
PSMD14,PSMG3,earlyS.median,0.204045846511515
PSMD14,PSMG4,earlyS.median,0.904949646095298
PSMD2,PSMD3,earlyS.median,0.624303007736913
PSMD2,PSMD4,earlyS.median,0.476404142954246
PSMD2,PSMD5,earlyS.median,0.449076817151593
PSMD2,PSMD6,earlyS.median,0.652045349956721
PSMD2,PSMD7,earlyS.median,0.794139122753862
PSMD2,PSMD8,earlyS.median,0.501589355337126
PSMD2,PSMD9,earlyS.median,0.374024677629498
PSMD2,PSME1,earlyS.median,0.400862229017179
PSMD2,PSME2,earlyS.median,0.347337029150467
PSMD2,PSME3,earlyS.median,0.0210860994267621
PSMD2,PSME4,earlyS.median,0.393128876812731
PSMD2,PSMG1,earlyS.median,0.175520030879149
PSMD2,PSMG2,earlyS.median,-0.797285166692194
PSMD2,PSMG3,earlyS.median,0.310289597011377
PSMD2,PSMG4,earlyS.median,0.982597992996779
PSMD3,PSMD4,earlyS.median,0.829168380635777
PSMD3,PSMD5,earlyS.median,0.411645581423665
PSMD3,PSMD6,earlyS.median,0.718786831246329
PSMD3,PSMD7,earlyS.median,0.83908414794274
PSMD3,PSMD8,earlyS.median,0.756554035595937
PSMD3,PSMD9,earlyS.median,0.179776965604419
PSMD3,PSME1,earlyS.median,0.358500089654314
PSMD3,PSME2,earlyS.median,0.438815323842041
PSMD3,PSME3,earlyS.median,0.100548308452886
PSMD3,PSME4,earlyS.median,0.0341772740652449
PSMD3,PSMG1,earlyS.median,0.369696507150414
PSMD3,PSMG2,earlyS.median,-0.365662615037375
PSMD3,PSMG3,earlyS.median,0.51478665031183
PSMD3,PSMG4,earlyS.median,0.121621007759206
PSMD4,PSMD5,earlyS.median,0.527660365394781
PSMD4,PSMD6,earlyS.median,0.536177755660586
PSMD4,PSMD7,earlyS.median,0.782092472792808
PSMD4,PSMD8,earlyS.median,0.404841983661811
PSMD4,PSMD9,earlyS.median,0.384207180416397
PSMD4,PSME1,earlyS.median,0.461802689564143
PSMD4,PSME2,earlyS.median,0.551500020160495
PSMD4,PSME3,earlyS.median,-0.049464540108067
PSMD4,PSME4,earlyS.median,-0.0858604743874283
PSMD4,PSMG1,earlyS.median,0.365078969996592
PSMD4,PSMG2,earlyS.median,-0.400836327586828
PSMD4,PSMG3,earlyS.median,0.36051672481422
PSMD4,PSMG4,earlyS.median,0.683530323227419
PSMD5,PSMD6,earlyS.median,0.0267920330845747
PSMD5,PSMD7,earlyS.median,0.184838670717902
PSMD5,PSMD8,earlyS.median,0.0690051509136987
PSMD5,PSMD9,earlyS.median,0.23789741551009
PSMD5,PSME1,earlyS.median,0.318821964015473
PSMD5,PSME2,earlyS.median,0.42250680116209
PSMD5,PSME3,earlyS.median,-0.138307224348775
PSMD5,PSME4,earlyS.median,-0.271054236568227
PSMD5,PSMG1,earlyS.median,0.663552491899333
PSMD5,PSMG2,earlyS.median,-0.271357250470109
PSMD5,PSMG3,earlyS.median,0.245316335909198
PSMD5,PSMG4,earlyS.median,0.161243348920801
PSMD6,PSMD7,earlyS.median,0.720165712016228
PSMD6,PSMD8,earlyS.median,0.616015321459913
PSMD6,PSMD9,earlyS.median,-0.049611670448672
PSMD6,PSME1,earlyS.median,-0.0875006447738326
PSMD6,PSME2,earlyS.median,-0.0431861330072494
PSMD6,PSME3,earlyS.median,0.0395759886694183
PSMD6,PSME4,earlyS.median,-0.134151326632386
PSMD6,PSMG1,earlyS.median,0.240741894495372
PSMD6,PSMG2,earlyS.median,-0.451153456350571
PSMD6,PSMG3,earlyS.median,0.541898100636901
PSMD6,PSMG4,earlyS.median,-0.373854491995093
PSMD7,PSMD8,earlyS.median,0.625433982393468
PSMD7,PSMD9,earlyS.median,0.0623326448733729
PSMD7,PSME1,earlyS.median,0.104238848192075
PSMD7,PSME2,earlyS.median,0.0494225046267923
PSMD7,PSME3,earlyS.median,0.0627434052722796
PSMD7,PSME4,earlyS.median,-0.207686974536371
PSMD7,PSMG1,earlyS.median,0.550015070270624
PSMD7,PSMG2,earlyS.median,-0.513006968678513
PSMD7,PSMG3,earlyS.median,0.198187790555816
PSMD7,PSMG4,earlyS.median,0.558056498285021
PSMD8,PSMD9,earlyS.median,0.248609424990221
PSMD8,PSME1,earlyS.median,0.445436692371211
PSMD8,PSME2,earlyS.median,0.631943005577227
PSMD8,PSME3,earlyS.median,0.64269491367965
PSMD8,PSME4,earlyS.median,0.243528912827877
PSMD8,PSMG1,earlyS.median,0.00716313728941718
PSMD8,PSMG2,earlyS.median,-0.142218477791796
PSMD8,PSMG3,earlyS.median,0.670931171758312
PSMD8,PSMG4,earlyS.median,-0.230056539381606
PSMD9,PSME1,earlyS.median,0.580895493894311
PSMD9,PSME2,earlyS.median,0.572094434173954
PSMD9,PSME3,earlyS.median,0.288492506372626
PSMD9,PSME4,earlyS.median,0.561644060972218
PSMD9,PSMG1,earlyS.median,-0.262566327362074
PSMD9,PSMG2,earlyS.median,-0.153911843699106
PSMD9,PSMG3,earlyS.median,0.171041063146018
PSMD9,PSMG4,earlyS.median,0.754011995419049
PSME1,PSME2,earlyS.median,0.91956604208598
PSME1,PSME3,earlyS.median,0.514608645168721
PSME1,PSME4,earlyS.median,0.50449443501573
PSME1,PSMG1,earlyS.median,0.0604254608038775
PSME1,PSMG2,earlyS.median,-0.383590559391679
PSME1,PSMG3,earlyS.median,0.100352150114687
PSME1,PSMG4,earlyS.median,0.253284393600493
PSME2,PSME3,earlyS.median,0.725653316045609
PSME2,PSME4,earlyS.median,0.513113608154957
PSME2,PSMG1,earlyS.median,-0.0679524040134767
PSME2,PSMG2,earlyS.median,-0.100388818146998
PSME2,PSMG3,earlyS.median,0.49606421568272
PSME2,PSMG4,earlyS.median,0.0409028356269623
PSME3,PSME4,earlyS.median,0.343839324786767
PSME3,PSMG1,earlyS.median,-0.341298586324547
PSME3,PSMG2,earlyS.median,0.310414991712191
PSME3,PSMG3,earlyS.median,0.479674618657523
PSME3,PSMG4,earlyS.median,0.0256915634023518
PSME4,PSMG1,earlyS.median,-0.682027438416267
PSME4,PSMG2,earlyS.median,-0.289849016564662
PSME4,PSMG3,earlyS.median,0.0206170201884104
PSME4,PSMG4,earlyS.median,0.516468548678465
PSMG1,PSMG2,earlyS.median,-0.339921778013769
PSMG1,PSMG3,earlyS.median,-0.230336718582229
PSMG1,PSMG4,earlyS.median,0.162994229960948
PSMG2,PSMG3,earlyS.median,0.241303060891861
PSMG2,PSMG4,earlyS.median,-0.14684195742933
PSMG3,PSMG4,earlyS.median,-0.671436314982246
PSMA1,PSMA2,lateS.median,-0.468417872953085
PSMA1,PSMA3,lateS.median,-0.0405935279285625
PSMA1,PSMA4,lateS.median,0.0861824207119996
PSMA1,PSMA5,lateS.median,0.303577282664799
PSMA1,PSMA6,lateS.median,-0.483564364093681
PSMA1,PSMA7,lateS.median,-0.325801097211775
PSMA1,PSMB1,lateS.median,0.55018274163215
PSMA1,PSMB10,lateS.median,-0.0720716199889263
PSMA1,PSMB2,lateS.median,0.806085716751861
PSMA1,PSMB3,lateS.median,0.336580752136667
PSMA1,PSMB4,lateS.median,0.566593729867474
PSMA1,PSMB5,lateS.median,0.885353928279617
PSMA1,PSMB6,lateS.median,0.305122544995053
PSMA1,PSMB7,lateS.median,0.594696495294328
PSMA1,PSMB9,lateS.median,0.938090599441563
PSMA1,PSMC1,lateS.median,-0.386732904363866
PSMA1,PSMC2,lateS.median,-0.406805282946046
PSMA1,PSMC3,lateS.median,-0.489469865422777
PSMA1,PSMC4,lateS.median,-0.37516010326298
PSMA1,PSMC5,lateS.median,-0.571014065067917
PSMA1,PSMC6,lateS.median,-0.153440459303063
PSMA1,PSMD1,lateS.median,-0.6437496064537
PSMA1,PSMD10,lateS.median,0.575554794922854
PSMA1,PSMD11,lateS.median,-0.34453133261067
PSMA1,PSMD12,lateS.median,-0.503245165817771
PSMA1,PSMD13,lateS.median,-0.336469597782617
PSMA1,PSMD14,lateS.median,-0.627171134006889
PSMA1,PSMD2,lateS.median,-0.617325575563983
PSMA1,PSMD3,lateS.median,-0.557627262894536
PSMA1,PSMD4,lateS.median,-0.472061237875999
PSMA1,PSMD5,lateS.median,-0.0433292588264547
PSMA1,PSMD6,lateS.median,0.0492232253440595
PSMA1,PSMD7,lateS.median,-0.164129838916939
PSMA1,PSMD8,lateS.median,0.49610685928792
PSMA1,PSMD9,lateS.median,0.18621606363187
PSMA1,PSME1,lateS.median,0.0720102143257689
PSMA1,PSME2,lateS.median,0.231018736291537
PSMA1,PSME3,lateS.median,0.625627183493152
PSMA1,PSME4,lateS.median,0.225227126894258
PSMA1,PSMG1,lateS.median,0.0563059713566589
PSMA1,PSMG2,lateS.median,-0.444139463692844
PSMA1,PSMG3,lateS.median,-0.0477041211454821
PSMA1,PSMG4,lateS.median,-0.367145379423912
PSMA2,PSMA3,lateS.median,0.368718207315162
PSMA2,PSMA4,lateS.median,-0.534098850721928
PSMA2,PSMA5,lateS.median,-0.668907120979882
PSMA2,PSMA6,lateS.median,0.438500266593766
PSMA2,PSMA7,lateS.median,0.273898960641059
PSMA2,PSMB1,lateS.median,-0.488756886252683
PSMA2,PSMB10,lateS.median,0.556141351259689
PSMA2,PSMB2,lateS.median,-0.41708710946029
PSMA2,PSMB3,lateS.median,-0.711964968335561
PSMA2,PSMB4,lateS.median,-0.148268309783081
PSMA2,PSMB5,lateS.median,-0.525635939782763
PSMA2,PSMB6,lateS.median,-0.0917528670406726
PSMA2,PSMB7,lateS.median,-0.498942131462793
PSMA2,PSMB9,lateS.median,-0.858706563970457
PSMA2,PSMC1,lateS.median,0.50781118742199
PSMA2,PSMC2,lateS.median,0.55092221676125
PSMA2,PSMC3,lateS.median,0.210760480773085
PSMA2,PSMC4,lateS.median,0.372561107767297
PSMA2,PSMC5,lateS.median,0.298876870012079
