bait,prey,distance,stage
PSMB4,PSMD9,0.465635488883277,G1
PSMB5,PSMD9,0.474968837124182,G1
PSMB6,PSMD9,0.427295512253979,G1
PSMB7,PSMD9,0.50125675097237,G1
PSMB9,PSMD9,0.773037683707003,G1
PSMC1,PSMD9,0.704173352243942,G1
PSMC2,PSMD9,0.598295011892768,G1
PSMC3,PSMD9,0.781933552140035,G1
PSMC4,PSMD9,0.70028944602909,G1
PSMC5,PSMD9,0.587875517988766,G1
PSMC6,PSMD9,0.686732136422491,G1
PSMD1,PSMD9,0.604507667086803,G1
PSMD10,PSMD9,0.443919894055573,G1
PSMD11,PSMD9,0.657099008947414,G1
PSMD12,PSMD9,0.852647990842183,G1
PSMD13,PSMD9,0.76360576376155,G1
PSMD14,PSMD9,0.62185599163755,G1
PSMD2,PSMD9,0.707567600943311,G1
PSMD3,PSMD9,0.680899009556681,G1
PSMD4,PSMD9,0.434505993507848,G1
PSMD5,PSMD9,0.473147426369448,G1
PSMD6,PSMD9,0.557958210410087,G1
PSMD7,PSMD9,0.587856655753756,G1
PSMD8,PSMD9,0.405700113794831,G1
PSMA1,PSME1,0.413960173770024,G1
PSMA2,PSME1,0.465012448501471,G1
PSMA3,PSME1,0.48965249366164,G1
PSMA4,PSME1,0.369086486085283,G1
PSMA5,PSME1,0.553827693957068,G1
PSMA6,PSME1,0.360776235972191,G1
PSMA7,PSME1,0.368240605611456,G1
PSMB1,PSME1,0.410877898916035,G1
PSMB10,PSME1,0.942708531969388,G1
PSMB2,PSME1,0.431443372821476,G1
PSMB3,PSME1,0.344395364063752,G1
PSMB4,PSME1,0.40171511459806,G1
PSMB5,PSME1,0.348745007789532,G1
PSMB6,PSME1,0.402280632059226,G1
PSMB7,PSME1,0.341176101557415,G1
PSMB9,PSME1,0.614133039726918,G1
PSMC1,PSME1,0.753614547995753,G1
PSMC2,PSME1,0.808600743601379,G1
PSMC3,PSME1,0.912675338606925,G1
PSMC4,PSME1,0.814275350081559,G1
PSMC5,PSME1,0.786547789363837,G1
PSMC6,PSME1,0.957571392302688,G1
PSMD1,PSME1,0.57822382107658,G1
PSMD10,PSME1,0.60795156413241,G1
PSMD11,PSME1,0.861289002352273,G1
PSMD12,PSME1,0.970502470365657,G1
PSMD13,PSME1,0.891784423546827,G1
PSMD14,PSME1,0.809593514614458,G1
PSMD2,PSME1,0.671548839249891,G1
PSMD3,PSME1,0.757495227091755,G1
PSMD4,PSME1,0.535539948726641,G1
PSMD5,PSME1,0.364445624424568,G1
PSMD6,PSME1,0.809221298922839,G1
PSMD7,PSME1,0.645571393261456,G1
PSMD8,PSME1,0.643027648031174,G1
PSMD9,PSME1,0.450009054837051,G1
PSMA1,PSME2,0.316816975310658,G1
PSMA2,PSME2,0.337190997791123,G1
PSMA3,PSME2,0.317891020441834,G1
PSMA4,PSME2,0.284234234894418,G1
PSMA5,PSME2,0.324760706745409,G1
PSMA6,PSME2,0.377043497469569,G1
PSMA7,PSME2,0.194855567106835,G1
PSMB1,PSME2,0.317468572085695,G1
PSMB10,PSME2,1.11119075457452,G1
PSMB2,PSME2,0.277586351089507,G1
PSMB3,PSME2,0.31352779333844,G1
PSMB4,PSME2,0.333352935062266,G1
PSMB5,PSME2,0.341961519597438,G1
PSMB6,PSME2,0.356948967344081,G1
PSMB7,PSME2,0.330235346838984,G1
PSMB9,PSME2,0.648678821449112,G1
PSMC1,PSME2,0.630808297038917,G1
PSMC2,PSME2,0.712084054877514,G1
PSMC3,PSME2,0.878956952701015,G1
PSMC4,PSME2,0.708720374154051,G1
PSMC5,PSME2,0.703761659470056,G1
PSMC6,PSME2,0.888566782370733,G1
PSMD1,PSME2,0.485523146255267,G1
PSMD10,PSME2,0.428650888180418,G1
PSMD11,PSME2,0.767172095635889,G1
PSMD12,PSME2,0.792797699572276,G1
PSMD13,PSME2,0.859373183447098,G1
PSMD14,PSME2,0.749143105019949,G1
PSMD2,PSME2,0.726084730657108,G1
PSMD3,PSME2,0.672168682610404,G1
PSMD4,PSME2,0.343659180997377,G1
PSMD5,PSME2,0.337389718985986,G1
PSMD6,PSME2,0.639393620776462,G1
PSMD7,PSME2,0.491912194716119,G1
PSMD8,PSME2,0.454842083472344,G1
PSMD9,PSME2,0.321936368459139,G1
PSME1,PSME2,0.266204283141302,G1
PSMA1,PSME3,0.553050798548117,G1
PSMA2,PSME3,0.580796489612144,G1
PSMA3,PSME3,0.669025197877464,G1
PSMA4,PSME3,0.403743154008194,G1
PSMA5,PSME3,0.311914547392785,G1
PSMA6,PSME3,0.727472922737766,G1
PSMA7,PSME3,0.491197113094667,G1
PSMB1,PSME3,0.648346148490719,G1
PSMB10,PSME3,1.48982724776415,G1
PSMB2,PSME3,0.493060339655721,G1
PSMB3,PSME3,0.565926801762178,G1
PSMB4,PSME3,0.700228915123563,G1
PSMB5,PSME3,0.738607504952639,G1
PSMB6,PSME3,0.690555626014161,G1
PSMB7,PSME3,0.682866671132457,G1
PSMB9,PSME3,1.04871081364234,G1
PSMC1,PSME3,0.718719001046714,G1
PSMC2,PSME3,0.741287105833183,G1
PSMC3,PSME3,0.910974740502863,G1
PSMC4,PSME3,0.663335623520822,G1
PSMC5,PSME3,0.691235615675584,G1
PSMC6,PSME3,0.879412386267629,G1
PSMD1,PSME3,0.576526911420567,G1
PSMD10,PSME3,0.636746852548852,G1
PSMD11,PSME3,0.748185282424176,G1
PSMD12,PSME3,0.572293951815723,G1
PSMD13,PSME3,0.744815830037427,G1
PSMD14,PSME3,0.728194047171967,G1
PSMD2,PSME3,0.857776725447091,G1
PSMD3,PSME3,0.722516976797326,G1
PSMD4,PSME3,0.457370594888971,G1
PSMD5,PSME3,0.659055160872873,G1
PSMD6,PSME3,0.5838158899235,G1
PSMD7,PSME3,0.687706694806495,G1
PSMD8,PSME3,0.29712453282593,G1
PSMD9,PSME3,0.592143423580194,G1
PSME1,PSME3,0.628499178364072,G1
PSME2,PSME3,0.461386140223292,G1
PSMA1,PSME4,0.458867928241813,G1
PSMA2,PSME4,0.444537034394262,G1
PSMA3,PSME4,0.374459785613726,G1
PSMA4,PSME4,0.558736736668538,G1
PSMA5,PSME4,0.625617974352462,G1
PSMA6,PSME4,0.209344704156043,G1
PSMA7,PSME4,0.383724814264234,G1
PSMB1,PSME4,0.354708069988214,G1
PSMB10,PSME4,0.655674658291028,G1
PSMB2,PSME4,0.617253510260797,G1
PSMB3,PSME4,0.306771690335559,G1
PSMB4,PSME4,0.281489639882755,G1
PSMB5,PSME4,0.223216703811041,G1
PSMB6,PSME4,0.365594496414275,G1
PSMB7,PSME4,0.218708973353335,G1
PSMB9,PSME4,0.138816143670517,G1
PSMC1,PSME4,0.510252931500828,G1
PSMC2,PSME4,0.578379427558909,G1
PSMC3,PSME4,0.406926324385349,G1
PSMC4,PSME4,0.581712589551461,G1
PSMC5,PSME4,0.565050528472737,G1
PSMC6,PSME4,0.797802749332614,G1
PSMD1,PSME4,0.359274039286613,G1
PSMD10,PSME4,0.572864300680555,G1
PSMD11,PSME4,0.601600357769747,G1
PSMD12,PSME4,0.926870730419401,G1
PSMD13,PSME4,0.699396810266319,G1
PSMD14,PSME4,0.677981900988319,G1
PSMD2,PSME4,0.141596177323865,G1
PSMD3,PSME4,0.580524650023261,G1
PSMD4,PSME4,0.575064668678857,G1
PSMD5,PSME4,0.219567948065026,G1
PSMD6,PSME4,0.821472438924647,G1
PSMD7,PSME4,0.539396723070923,G1
PSMD8,PSME4,0.800046180863691,G1
PSMD9,PSME4,0.711069144946011,G1
PSME1,PSME4,0.377237998640094,G1
PSME2,PSME4,0.44134833022178,G1
PSME3,PSME4,0.852721852602586,G1
PSMA1,PSMG1,0.194279622564585,G1
PSMA2,PSMG1,0.123637886773786,G1
PSMA3,PSMG1,0.0637849521163723,G1
PSMA4,PSMG1,0.389013460239107,G1
PSMA5,PSMG1,0.339492221855472,G1
PSMA6,PSMG1,0.227613400581496,G1
PSMA7,PSMG1,0.158524724174087,G1
PSMB1,PSMG1,0.0922015910267067,G1
PSMB10,PSMG1,1.05590193173282,G1
PSMB2,PSMG1,0.332652921096952,G1
PSMB3,PSMG1,0.216024642329674,G1
PSMB4,PSMG1,0.134741859331311,G1
PSMB5,PSMG1,0.189772807248082,G1
PSMB6,PSMG1,0.135439742534096,G1
PSMB7,PSMG1,0.18587072156406,G1
PSMB9,PSMG1,0.289766222974303,G1
PSMC1,PSMG1,0.244104562441582,G1
PSMC2,PSMG1,0.248881220437082,G1
PSMC3,PSMG1,0.279008599906435,G1
PSMC4,PSMG1,0.353500905554254,G1
PSMC5,PSMG1,0.301823895187384,G1
PSMC6,PSMG1,0.459227920051002,G1
PSMD1,PSMG1,0.247146737111688,G1
PSMD10,PSMG1,0.243647904003039,G1
PSMD11,PSMG1,0.337045158229728,G1
PSMD12,PSMG1,0.643722095240088,G1
PSMD13,PSMG1,0.407597831790976,G1
PSMD14,PSMG1,0.330765648769359,G1
PSMD2,PSMG1,0.273706721146385,G1
PSMD3,PSMG1,0.285135322071697,G1
PSMD4,PSMG1,0.282801512570907,G1
PSMD5,PSMG1,0.176694849970983,G1
PSMD6,PSMG1,0.506948412621417,G1
PSMD7,PSMG1,0.386265943514107,G1
PSMD8,PSMG1,0.536541149210249,G1
PSMD9,PSMG1,0.418819459358924,G1
PSME1,PSMG1,0.455181469060575,G1
PSME2,PSMG1,0.326107667489618,G1
PSME3,PSMG1,0.638672460252309,G1
PSME4,PSMG1,0.398907900828661,G1
PSMA1,PSMG2,0.214725328945425,G1
PSMA2,PSMG2,0.15055004049683,G1
PSMA3,PSMG2,0.214881450962757,G1
PSMA4,PSMG2,0.326016929783351,G1
PSMA5,PSMG2,0.332438375068879,G1
PSMA6,PSMG2,0.277928363304832,G1
PSMA7,PSMG2,0.124172758033146,G1
PSMB1,PSMG2,0.203299759274803,G1
PSMB10,PSMG2,1.07837442044746,G1
PSMB2,PSMG2,0.365030561957031,G1
PSMB3,PSMG2,0.190850461907952,G1
PSMB4,PSMG2,0.246725770474848,G1
PSMB5,PSMG2,0.344643966460399,G1
PSMB6,PSMG2,0.211332147052949,G1
PSMB7,PSMG2,0.253047798240902,G1
PSMB9,PSMG2,0.499667406271104,G1
PSMC1,PSMG2,0.542143296528784,G1
PSMC2,PSMG2,0.611205306446343,G1
PSMC3,PSMG2,0.836119740678055,G1
PSMC4,PSMG2,0.624514257556852,G1
PSMC5,PSMG2,0.653463953205613,G1
PSMC6,PSMG2,0.8472538742568,G1
PSMD1,PSMG2,0.435035319255118,G1
PSMD10,PSMG2,0.280472349908102,G1
PSMD11,PSMG2,0.68642042422255,G1
PSMD12,PSMG2,0.791695297145889,G1
PSMD13,PSMG2,0.69913427279985,G1
PSMD14,PSMG2,0.584654241825097,G1
PSMD2,PSMG2,0.633366403355735,G1
PSMD3,PSMG2,0.508622258995906,G1
PSMD4,PSMG2,0.304137301568884,G1
PSMD5,PSMG2,0.231686463832652,G1
PSMD6,PSMG2,0.511466613770329,G1
PSMD7,PSMG2,0.372669573783442,G1
PSMD8,PSMG2,0.480520759851463,G1
PSMD9,PSMG2,0.45044133656362,G1
PSME1,PSMG2,0.426041253057562,G1
PSME2,PSMG2,0.306006628075747,G1
PSME3,PSMG2,0.563815069382557,G1
PSME4,PSMG2,0.430022213043826,G1
PSMG1,PSMG2,0.080283345906091,G1
PSMA1,PSMG3,0.336595766515667,G1
PSMA2,PSMG3,0.307106235359348,G1
PSMA3,PSMG3,0.166768391896391,G1
PSMA4,PSMG3,0.432476910715347,G1
PSMA5,PSMG3,0.503064413377445,G1
PSMA6,PSMG3,0.279768314380201,G1
PSMA7,PSMG3,0.28610745810255,G1
PSMB1,PSMG3,0.200062993687047,G1
PSMB10,PSMG3,0.855653677431333,G1
PSMB2,PSMG3,0.419754522973265,G1
PSMB3,PSMG3,0.251460911479392,G1
PSMB4,PSMG3,0.196799441679222,G1
PSMB5,PSMG3,0.304088453160088,G1
PSMB6,PSMG3,0.282048043377196,G1
PSMB7,PSMG3,0.182858818200678,G1
PSMB9,PSMG3,0.228276000693168,G1
PSMC1,PSMG3,0.911063791046274,G1
PSMC2,PSMG3,0.801808238117796,G1
PSMC3,PSMG3,0.999276684826473,G1
PSMC4,PSMG3,0.838120452307571,G1
PSMC5,PSMG3,0.846574327275292,G1
PSMC6,PSMG3,1.00391670205862,G1
PSMD1,PSMG3,0.688607115049789,G1
PSMD10,PSMG3,0.403439815919018,G1
PSMD11,PSMG3,0.883348700020655,G1
PSMD12,PSMG3,1.01731026613214,G1
PSMD13,PSMG3,0.905402520126661,G1
PSMD14,PSMG3,0.788860511933266,G1
PSMD2,PSMG3,0.732161557761456,G1
PSMD3,PSMG3,0.787085281943878,G1
PSMD4,PSMG3,0.565732287243863,G1
PSMD5,PSMG3,0.271830304081876,G1
PSMD6,PSMG3,0.731866057784978,G1
PSMD7,PSMG3,0.473697609942983,G1
PSMD8,PSMG3,0.678855194767382,G1
PSMD9,PSMG3,0.591671151557553,G1
PSME1,PSMG3,0.455766491816489,G1
PSME2,PSMG3,0.365427232815351,G1
PSME3,PSMG3,0.728269080283637,G1
PSME4,PSMG3,0.237503945509993,G1
PSMG1,PSMG3,0.189469724330508,G1
PSMG2,PSMG3,0.264044453832039,G1
PSMA1,PSMG4,0.176327236565868,G1
PSMA2,PSMG4,0.231703581399892,G1
PSMA3,PSMG4,0.2394066802003,G1
PSMA4,PSMG4,0.45109150549004,G1
PSMA5,PSMG4,0.3027571000801,G1
PSMA6,PSMG4,0.374175394700274,G1
PSMA7,PSMG4,0.344879318636621,G1
PSMB1,PSMG4,0.2509294066143,G1
PSMB10,PSMG4,1.21499028076826,G1
PSMB2,PSMG4,0.307714321090899,G1
PSMB3,PSMG4,0.388607358615187,G1
PSMB4,PSMG4,0.304654268159719,G1
PSMB5,PSMG4,0.355948009294965,G1
PSMB6,PSMG4,0.270993199224821,G1
PSMB7,PSMG4,0.409568586593594,G1
PSMC1,PSMG4,0.251680342214903,G1
PSMC2,PSMG4,0.277928432585738,G1
PSMC3,PSMG4,0.329439130079803,G1
PSMC4,PSMG4,0.202660396362342,G1
PSMC5,PSMG4,0.252192077769892,G1
PSMC6,PSMG4,0.277157141215886,G1
PSMD1,PSMG4,0.259890804425651,G1
PSMD10,PSMG4,0.372031797137141,G1
PSMD11,PSMG4,0.198089630434567,G1
PSMD12,PSMG4,0.242850315524673,G1
PSMD13,PSMG4,0.24427923507167,G1
PSMD14,PSMG4,0.20684650352343,G1
PSMD2,PSMG4,0.455652976437127,G1
PSMD3,PSMG4,0.134961229572358,G1
PSMD4,PSMG4,0.368891797667924,G1
PSMD5,PSMG4,0.394209307626576,G1
PSMD6,PSMG4,0.324557237706648,G1
PSMD7,PSMG4,0.217624632151133,G1
PSMD8,PSMG4,0.242610072949535,G1
PSMD9,PSMG4,0.612182370754674,G1
PSME1,PSMG4,0.75330606789208,G1
PSME2,PSMG4,0.524287989166517,G1
PSME3,PSMG4,0.30386055073758,G1
PSME4,PSMG4,0.571472824805278,G1
PSMG1,PSMG4,0.265487701315362,G1
PSMG2,PSMG4,0.231092367476987,G1
PSMG3,PSMG4,0.385857922726561,G1
PSMA1,PSMA2,0.135288687755135,earlyS
PSMA1,PSMA3,0.219936887229289,earlyS
PSMA2,PSMA3,0.149748629215895,earlyS
PSMA1,PSMA4,0.181357566139446,earlyS
PSMA2,PSMA4,0.202018445830372,earlyS
PSMA3,PSMA4,0.273694188889662,earlyS
PSMA1,PSMA5,0.194008196609844,earlyS
PSMA2,PSMA5,0.219014911090206,earlyS
PSMA3,PSMA5,0.310091179908451,earlyS
PSMA4,PSMA5,0.124256093061388,earlyS
PSMA1,PSMA6,0.285581467316253,earlyS
PSMA2,PSMA6,0.245199412641605,earlyS
PSMA3,PSMA6,0.176029782990475,earlyS
PSMA4,PSMA6,0.349438705242883,earlyS
PSMA5,PSMA6,0.349344461370673,earlyS
PSMA1,PSMA7,0.158016449507613,earlyS
PSMA2,PSMA7,0.119566030369646,earlyS
PSMA3,PSMA7,0.13513302263433,earlyS
PSMA4,PSMA7,0.180124369611755,earlyS
PSMA5,PSMA7,0.212447703724112,earlyS
PSMA6,PSMA7,0.245004049204365,earlyS
PSMA1,PSMB1,0.128336387886703,earlyS
PSMA2,PSMB1,0.175819346921311,earlyS
PSMA3,PSMB1,0.220162997928518,earlyS
PSMA4,PSMB1,0.217468385296844,earlyS
PSMA5,PSMB1,0.261308939244768,earlyS
PSMA6,PSMB1,0.257621551945898,earlyS
PSMA7,PSMB1,0.217881431383501,earlyS
PSMA1,PSMB10,0.222684667213732,earlyS
PSMA2,PSMB10,0.24146418637652,earlyS
PSMA3,PSMB10,0.201283554145655,earlyS
PSMA4,PSMB10,0.330472809889082,earlyS
PSMA5,PSMB10,0.334337071399617,earlyS
PSMA6,PSMB10,0.166015640557747,earlyS
PSMA7,PSMB10,0.24606131918016,earlyS
PSMB1,PSMB10,0.186848340456069,earlyS
PSMA1,PSMB2,0.19577069559168,earlyS
PSMA2,PSMB2,0.202106425162289,earlyS
PSMA3,PSMB2,0.274464905808556,earlyS
PSMA4,PSMB2,0.134772677956315,earlyS
PSMA5,PSMB2,0.179814582604735,earlyS
PSMA6,PSMB2,0.394825143447603,earlyS
PSMA7,PSMB2,0.17360310333908,earlyS
PSMB1,PSMB2,0.273777054831249,earlyS
PSMB10,PSMB2,0.390245042941505,earlyS
PSMA1,PSMB3,0.266316313556982,earlyS
PSMA2,PSMB3,0.273334635884213,earlyS
PSMA3,PSMB3,0.371615232873934,earlyS
PSMA4,PSMB3,0.168151864552709,earlyS
PSMA5,PSMB3,0.145398845162826,earlyS
PSMA6,PSMB3,0.405692700483759,earlyS
PSMA7,PSMB3,0.305746355487583,earlyS
PSMB1,PSMB3,0.280455103918293,earlyS
PSMB10,PSMB3,0.363233665920822,earlyS
PSMB2,PSMB3,0.24962577432432,earlyS
PSMA1,PSMB4,0.111889252124478,earlyS
PSMA2,PSMB4,0.171420883895974,earlyS
PSMA3,PSMB4,0.223483463072456,earlyS
PSMA4,PSMB4,0.19794232513815,earlyS
PSMA5,PSMB4,0.211391067798477,earlyS
PSMA6,PSMB4,0.255719032599593,earlyS
PSMA7,PSMB4,0.189863784299168,earlyS
PSMB1,PSMB4,0.111554993163617,earlyS
PSMB10,PSMB4,0.187173146573834,earlyS
PSMB2,PSMB4,0.23763459703165,earlyS
PSMB3,PSMB4,0.264744721234701,earlyS
PSMA1,PSMB5,0.131063278726675,earlyS
PSMA2,PSMB5,0.213854133438105,earlyS
PSMA3,PSMB5,0.255516637337509,earlyS
PSMA4,PSMB5,0.234501824062392,earlyS
PSMA5,PSMB5,0.283547534464801,earlyS
PSMA6,PSMB5,0.304182568778974,earlyS
PSMA7,PSMB5,0.216690201971174,earlyS
PSMB1,PSMB5,0.123683067854914,earlyS
PSMB10,PSMB5,0.163839153409195,earlyS
PSMB2,PSMB5,0.272313860722773,earlyS
PSMB3,PSMB5,0.332969769836156,earlyS
PSMB4,PSMB5,0.149798365681329,earlyS
PSMA1,PSMB6,0.170121069206328,earlyS
PSMA2,PSMB6,0.156589144563007,earlyS
PSMA3,PSMB6,0.143071266714534,earlyS
PSMA4,PSMB6,0.260173587139557,earlyS
PSMA5,PSMB6,0.285121627438315,earlyS
PSMA6,PSMB6,0.153668556564562,earlyS
PSMA7,PSMB6,0.175427837980666,earlyS
PSMB1,PSMB6,0.136093368053843,earlyS
PSMB10,PSMB6,0.19457592818055,earlyS
PSMB2,PSMB6,0.296548294872489,earlyS
PSMB3,PSMB6,0.336986707564301,earlyS
PSMB4,PSMB6,0.140848832689371,earlyS
PSMB5,PSMB6,0.180268286524087,earlyS
PSMA1,PSMB7,0.101358027797436,earlyS
PSMA2,PSMB7,0.16290237911354,earlyS
PSMA3,PSMB7,0.197136830236812,earlyS
PSMA4,PSMB7,0.199502581083816,earlyS
PSMA5,PSMB7,0.235157405138458,earlyS
PSMA6,PSMB7,0.2370076614603,earlyS
PSMA7,PSMB7,0.164745137491863,earlyS
PSMB1,PSMB7,0.0905751343749275,earlyS
PSMB10,PSMB7,0.15315923004698,earlyS
PSMB2,PSMB7,0.24626884027977,earlyS
PSMB3,PSMB7,0.294028178635056,earlyS
PSMB4,PSMB7,0.0775730501934292,earlyS
PSMB5,PSMB7,0.0952696679089589,earlyS
PSMB6,PSMB7,0.116964539809852,earlyS
PSMA1,PSMB9,0.158480889298083,earlyS
PSMA2,PSMB9,0.206162942843995,earlyS
PSMA3,PSMB9,0.373165839605729,earlyS
PSMA4,PSMB9,0.130970829062262,earlyS
PSMA5,PSMB9,0.156462756650158,earlyS
PSMA6,PSMB9,0.505611028086194,earlyS
PSMA7,PSMB9,0.24625828235273,earlyS
PSMB1,PSMB9,0.203429655021294,earlyS
PSMB10,PSMB9,0.476644032334768,earlyS
PSMB2,PSMB9,0.0956014611773555,earlyS
PSMB3,PSMB9,0.172057395265899,earlyS
PSMB4,PSMB9,0.216239067341907,earlyS
PSMB5,PSMB9,0.235568551610889,earlyS
PSMB6,PSMB9,0.307958020744024,earlyS
PSMB7,PSMB9,0.249871713735526,earlyS
PSMA1,PSMC1,0.53668904391117,earlyS
PSMA2,PSMC1,0.554523678543528,earlyS
PSMA3,PSMC1,0.64156512053335,earlyS
PSMA4,PSMC1,0.62674232404726,earlyS
PSMA5,PSMC1,0.572201881308089,earlyS
PSMA6,PSMC1,0.639975638463134,earlyS
PSMA7,PSMC1,0.575581955121992,earlyS
PSMB1,PSMC1,0.614981452941629,earlyS
PSMB10,PSMC1,0.607458692251122,earlyS
PSMB2,PSMC1,0.625436061493754,earlyS
PSMB3,PSMC1,0.655148497725833,earlyS
PSMB4,PSMC1,0.599646001898826,earlyS
PSMB5,PSMC1,0.583879849529641,earlyS
PSMB6,PSMC1,0.613485706913146,earlyS
PSMB7,PSMC1,0.583454111764868,earlyS
PSMB9,PSMC1,0.951324718485164,earlyS
PSMA1,PSMC2,0.51843621632371,earlyS
PSMA2,PSMC2,0.522343767213777,earlyS
PSMA3,PSMC2,0.625407973250975,earlyS
PSMA4,PSMC2,0.612074566160806,earlyS
PSMA5,PSMC2,0.544974781779295,earlyS
PSMA6,PSMC2,0.635575487503072,earlyS
PSMA7,PSMC2,0.572302893878394,earlyS
PSMB1,PSMC2,0.59229826764982,earlyS
PSMB10,PSMC2,0.536947736758084,earlyS
PSMB2,PSMC2,0.614227905039484,earlyS
PSMB3,PSMC2,0.5859361608145,earlyS
PSMB4,PSMC2,0.578332761530873,earlyS
PSMB5,PSMC2,0.571322898269807,earlyS
PSMB6,PSMC2,0.615279337978408,earlyS
PSMB7,PSMC2,0.574780406271954,earlyS
PSMB9,PSMC2,0.923348293967984,earlyS
PSMC1,PSMC2,0.178467169728678,earlyS
PSMA1,PSMC3,0.51345973917384,earlyS
PSMA2,PSMC3,0.535293804013371,earlyS
PSMA3,PSMC3,0.638352960027256,earlyS
PSMA4,PSMC3,0.612845636706863,earlyS
PSMA5,PSMC3,0.531927634474964,earlyS
PSMA6,PSMC3,0.652033552555651,earlyS
PSMA7,PSMC3,0.569500862198734,earlyS
PSMB1,PSMC3,0.611375890613046,earlyS
PSMB10,PSMC3,0.561274472199858,earlyS
PSMB2,PSMC3,0.598205999508093,earlyS
PSMB3,PSMC3,0.59205324844601,earlyS
PSMB4,PSMC3,0.582925905994227,earlyS
PSMB5,PSMC3,0.566911402860621,earlyS
PSMB6,PSMC3,0.628264195143428,earlyS
PSMB7,PSMC3,0.581378395544266,earlyS
PSMB9,PSMC3,0.937702147664698,earlyS
PSMC1,PSMC3,0.179720770574393,earlyS
PSMC2,PSMC3,0.169168937336828,earlyS
PSMA1,PSMC4,0.563311454427856,earlyS
PSMA2,PSMC4,0.58453822146182,earlyS
PSMA3,PSMC4,0.667942675983767,earlyS
PSMA4,PSMC4,0.663333979631605,earlyS
PSMA5,PSMC4,0.625668024972603,earlyS
PSMA6,PSMC4,0.696218742108737,earlyS
PSMA7,PSMC4,0.606110644031044,earlyS
PSMB1,PSMC4,0.648671948465262,earlyS
PSMB10,PSMC4,0.601180221660117,earlyS
PSMB2,PSMC4,0.644080819597304,earlyS
PSMB3,PSMC4,0.706152095887282,earlyS
PSMB4,PSMC4,0.635972107868064,earlyS
PSMB5,PSMC4,0.59822490789625,earlyS
PSMB6,PSMC4,0.660442041462684,earlyS
PSMB7,PSMC4,0.617988468281553,earlyS
PSMB9,PSMC4,1.04431453850106,earlyS
PSMC1,PSMC4,0.140760705784403,earlyS
PSMC2,PSMC4,0.130178172511145,earlyS
PSMC3,PSMC4,0.102079939855498,earlyS
PSMA1,PSMC5,0.422054836177037,earlyS
PSMA2,PSMC5,0.424753403880169,earlyS
PSMA3,PSMC5,0.540049123033895,earlyS
PSMA4,PSMC5,0.504344599214775,earlyS
PSMA5,PSMC5,0.427092667285735,earlyS
PSMA6,PSMC5,0.560232717408863,earlyS
PSMA7,PSMC5,0.470605672057687,earlyS
PSMB1,PSMC5,0.512954338575442,earlyS
PSMB10,PSMC5,0.489029409992848,earlyS
PSMB2,PSMC5,0.499245458294308,earlyS
PSMB3,PSMC5,0.473107695131491,earlyS
PSMB4,PSMC5,0.488054791171132,earlyS
PSMB5,PSMC5,0.486665907962168,earlyS
PSMB6,PSMC5,0.528171651394219,earlyS
PSMB7,PSMC5,0.490546336996475,earlyS
PSMB9,PSMC5,0.757599196873403,earlyS
PSMC1,PSMC5,0.23229257390463,earlyS
PSMC2,PSMC5,0.155836450228788,earlyS
PSMC3,PSMC5,0.1660989700559,earlyS
PSMC4,PSMC5,0.198998535635964,earlyS
PSMA1,PSMC6,0.805593709417844,earlyS
PSMA2,PSMC6,0.811422504071126,earlyS
PSMA3,PSMC6,0.8954824378588,earlyS
PSMA4,PSMC6,0.868303893199728,earlyS
PSMA5,PSMC6,0.860785018748074,earlyS
PSMA6,PSMC6,0.946396939706484,earlyS
PSMA7,PSMC6,0.834399456901316,earlyS
PSMB1,PSMC6,0.873227638036009,earlyS
PSMB10,PSMC6,0.807662655366239,earlyS
PSMB2,PSMC6,0.853311601244154,earlyS
PSMB3,PSMC6,0.914917176565637,earlyS
PSMB4,PSMC6,0.891418747112086,earlyS
PSMB5,PSMC6,0.831590120785804,earlyS
PSMB6,PSMC6,0.894433499001037,earlyS
PSMB7,PSMC6,0.860279035485116,earlyS
PSMB9,PSMC6,1.27281294317,earlyS
PSMC1,PSMC6,0.440492674849607,earlyS
PSMC2,PSMC6,0.323601738984619,earlyS
PSMC3,PSMC6,0.391403590324186,earlyS
PSMC4,PSMC6,0.383611135212044,earlyS
PSMC5,PSMC6,0.381913397327807,earlyS
PSMA1,PSMD1,0.287996101677791,earlyS
PSMA2,PSMD1,0.22973466945629,earlyS
PSMA3,PSMD1,0.283439044338554,earlyS
PSMA4,PSMD1,0.388017842690053,earlyS
PSMA5,PSMD1,0.371297199076642,earlyS
PSMA6,PSMD1,0.367720110484288,earlyS
PSMA7,PSMD1,0.263634501500731,earlyS
PSMB1,PSMD1,0.365702924318234,earlyS
PSMB10,PSMD1,0.335191255130441,earlyS
PSMB2,PSMD1,0.326687342232097,earlyS
PSMB3,PSMD1,0.454957876111872,earlyS
PSMB4,PSMD1,0.346607013024088,earlyS
PSMB5,PSMD1,0.359853065238742,earlyS
PSMB6,PSMD1,0.323403064302571,earlyS
PSMB7,PSMD1,0.339678561283969,earlyS
PSMB9,PSMD1,0.475950087861414,earlyS
PSMC1,PSMD1,0.482123024720831,earlyS
PSMC2,PSMD1,0.427237649917173,earlyS
PSMC3,PSMD1,0.403615399698649,earlyS
PSMC4,PSMD1,0.458783233329837,earlyS
PSMC5,PSMD1,0.323500658114556,earlyS
PSMC6,PSMD1,0.723192039740856,earlyS
PSMA1,PSMD10,0.430286137998636,earlyS
